nome_cont,nro_proc,ano_fisc,tipo_rec,nro_acordao,dt_secao,relator,decisao,ementa
UNILEVER BRASIL LTDA.,10880.933090/2018-40,2018,RECURSO VOLUNTARIO,1401-004.098,12/12/2019,CARLOS ANDRE SOARES NOGUEIRA,"Vistos, relatados e discutidos os presentes autos.

Acordam os membros do colegiado, por maioria de votos negar provimento à proposta de sobrestamento do processo, vencido o Conselheiro Nelso Kichel. Também por maioria de votos, dar provimento parcial ao recurso voluntário e reconhecer o crédito decorrente das glosas de estimativas relativas aos períodos de apuração de novembro e dezembro/2014, no valor original de R$ 6.192.104,85, vencido o Conselheiro Nelso Kichel que votava por negar provimento ao recurso na sua totalidade.


(documento assinado digitalmente)
Luiz Augusto de Souza Gonçalves  Presidente

(documento assinado digitalmente)
Carlos André Soares Nogueira  Relator


Participaram do presente julgamento os Conselheiros: Cláudio de Andrade Camerano, Daniel Ribeiro Silva, Carlos André Soares Nogueira, Luciana Yoshihara Arcangelo Zanin, Nelso Kichel, Letícia Domingues Costa Braga, Eduardo Morgado Rodrigues e Luiz Augusto de Souza Gonçalves (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2014
IRRF. COMPROVAÇÃO. DARF. IMPOSSIBILIDADE.
Não tem o condão de conferir liquidez e certeza ao crédito de saldo negativo de IRPJ pleiteado a singela apresentação de DARF emitido por outra pessoa jurídica do grupo econômico, no qual consta o código de arrecadação de IRRF sobre juros sobre capital próprio, desacompanhada de DIRF, comprovante de rendimento, escrita contábil/fiscal, atos societários que comprovem a efetiva distribuição do JCP ou outros elementos robustos de prova.
ESTIMATIVAS COMPENSADAS COM CRÉDITOS DE PERÍODOS ANTERIORES. SALDO NEGATIVO. POSSIBILIDADE.
Nos termos do Parecer Normativo COSIT nº 02/2018, podem compor saldo negativo de IRPJ os montantes de estimativa de compensados com créditos de períodos anteriores, caso tais compensações tenham sido objeto de DCOMP, mesmo que as Declarações de Compensação estejam pendentes de julgamento definitivo."
COMERCIAL MINEIRA S A,10680.931757/2009-35,2009,RECURSO VOLUNTARIO,1401-004.104,12/12/2019,CLAUDIO DE ANDRADE CAMERANO,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, dar provimento ao recurso para reconhecer o direito creditório no importe de R$ 66.126,26.
(assinado digitalmente)
Luiz Augusto de Souza Gonçalves - Presidente
(assinado digitalmente)
Cláudio de Andrade Camerano - Relator
Participaram da sessão de julgamento os conselheiros: Luiz Augusto de Souza Gonçalves, Carlos André Soares Nogueira, Nelso Kichel, Cláudio de Andrade Camerano, Luciana Yoshihara Arcangelo Zanin, Daniel Ribeiro Silva, Letícia Domingues Costa Braga e Eduardo Morgado Rodrigues.","ASSUNTO: NORMAS GERAIS DE DIREITO TRIBUTÁRIO
Exercício: 2000
SALDO NEGATIVO. IRPJ. PER/DCOMP. ERRO DE PREENCHIMENTO.
Eventual erro de fato no preenchimento do Per/Dcomp pode ser sanado sem que se proceda, necessariamente, à retificação do Per/Dcomp."
SAO GABRIEL COMERCIO E EMPREENDIMENTOS LTDA,10680.722280/2011-13,2011,RECURSO VOLUNTARIO,1401-004.114,12/12/2019,CLAUDIO DE ANDRADE CAMERANO,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, dar provimento ao recurso para cancelar a exigência resultante da não homologação da DCOMP nº 39609.07179.270204.1.3.02-2771 evitando, assim, a cobrança indevida do crédito tributário.
(assinado digitalmente)
Luiz Augusto de Souza Gonçalves - Presidente
(assinado digitalmente)
Cláudio de Andrade Camerano - Relator
Participaram da sessão de julgamento os conselheiros: Luiz Augusto de Souza Gonçalves, Carlos André Soares Nogueira, Nelso Kichel, Cláudio de Andrade Camerano, Luciana Yoshihara Arcangelo Zanin, Daniel Ribeiro Silva, Letícia Domingues Costa Braga e Eduardo Morgado Rodrigues.","ASSUNTO: NORMAS DE ADMINISTRAÇÃO TRIBUTÁRIA
Ano-calendário: 2003
PER/DCOMP. TRANSMISSÃO EM DUPLICIDADE. MESMOS DÉBITOS. CRÉDITO. CANCELAMENTO.
Constatado a existência de transmissão de dois PER/DCOMP com os mesmos débitos, mister que se cancelem os débitos daquele indevidamente transmitido, devendo o seu crédito ser aproveitado nos demais PER/DCOMP onde se utilizaram também de crédito da mesma natureza (saldo negativo de IRPJ do ano de 2003)."
BOMPRECO SUPERMERCADOS DO NORDESTE LTDA,10480.723961/2012-36,2012,RECURSO VOLUNTARIO,1401-004.111,12/12/2019,CARLOS ANDRE SOARES NOGUEIRA,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, dar provimento parcial ao recurso voluntário para reformar o despacho decisório, nos termos da fundamentação constante do voto condutor, e determinar o retorno dos autos à Delegacia da RFB de origem para que a Autoridade Administrativa proceda ao exame de liquidez, certeza e disponibilidade do crédito pleiteado.
(documento assinado digitalmente)
Luiz Augusto de Souza Gonçalves  Presidente

(documento assinado digitalmente)
Carlos André Soares Nogueira  Relator

Participaram do presente julgamento os Conselheiros: Cláudio de Andrade Camerano, Daniel Ribeiro Silva, Carlos André Soares Nogueira, Luciana Yoshihara Arcangelo Zanin, Nelso Kichel, Letícia Domingues Costa Braga, Eduardo Morgado Rodrigues e Luiz Augusto de Souza Gonçalves (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2007
SALDO NEGATIVO DE IRPJ. IRRF E ESTIMATIVAS. LANÇAMENTO DE OFÍCIO. DESCONTO. INOCORRÊNCIA.
De acordo com os elementos probatórios juntados aos autos, a fiscalização, ao efetuar o lançamento de ofício relativo ao ano-calendário 2007, não subtraiu do IRPJ devido os montantes de IRRF e estimativas que compunham o saldo negativo declarado em DIPJ. Destarte, não há óbice para o aproveitamento de tais créditos em Declaração de Compensação."
SILVIO SANTOS PARTICIPACOES S/A,10882.721304/2014-93,2014,RECURSO ESPECIAL DO PROCURADOR,9101-004.593,05/12/2019,ANDRE MENDES DE MOURA,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em conhecer do Recurso Especial e, no mérito, por voto de qualidade, em dar-lhe provimento, vencidos os conselheiros Cristiane Silva Costa, Demetrius Nichele Macei, Lívia de Carli Germano e Amélia Wakako Morishita Yamamoto, que lhe negaram provimento.

(documento assinado digitalmente)
Andrea Duek Simantob  Presidente em Exercício

(documento assinado digitalmente)
André Mendes de Moura - Relator

Participaram da sessão de julgamento os conselheiros: André Mendes de Moura, Cristiane Silva Costa, Edeli Pereira Bessa, Demetrius Nichele Macei, Viviane Vidal Wagner, Lívia de Carli Germano, Amélia Wakako Morishita Yamamoto e Andrea Duek Simantob (Presidente em Exercício).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2009, 2010, 2011
MULTA ISOLADA. MULTA DE OFÍCIO. LEI. NOVA REDAÇÃO. FATOS GERADORES A PARTIR DE 2007.
Tratam os incisos I e II do art. 44 da Lei nº 9.430, de 1996 de suportes fáticos distintos e autônomos com diferenças claras na temporalidade da apuração, que tem por consequência a aplicação das penalidades sobre bases de cálculo diferentes. A multa de ofício aplica-se sobre o resultado apurado anualmente, cujo fato gerador aperfeiçoa-se ao final do ano-calendário, e a multa isolada sobre insuficiência de recolhimento de estimativa apurada conforme balancetes elaborados mês a mês ou ainda sobre base presumida de receita bruta mensal. O disposto na Súmula nº 105 do CARF aplica-se aos fatos geradores pretéritos ao ano de 2007, vez que sedimentada com precedentes da antiga redação do art. 44 da Lei nº 9.430, de 1996, que foi alterada pela MP nº 351, de 22/01/2007, convertida na Lei nº 11.489, de 15/07/2007."
ZARDUST EMPREENDIMENTOS MARITIMOS LTDA,16561.720078/2017-85,2017,RECURSO VOLUNTARIO,1201-003.229,11/11/2019,GISELE BARRA BOSSA,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por maioria, em dar provimento ao Recurso Voluntário. Vencidos os conselheiros Neudson Cavalcante Albuquerque, Efigênio de Freitas Junior e Lizandro Rodrigues de Sousa. Manifestou intenção de apresentar declaração de voto o conselheiro Neudson Cavalcante Albuquerque.
(documento assinado digitalmente)
Lizandro Rodrigues de Sousa - Presidente
(documento assinado digitalmente)
Gisele Barra Bossa - Relatora
(documento assinado digitalmente)
Participaram do presente julgamento os Conselheiros: Neudson Cavalcante Albuquerque, Luis Henrique Marotti Toselli, Allan Marcel Warwar Teixeira, Gisele Barra Bossa, Efigênio de Freitas Junior, Alexandre Evaristo Pinto, Bárbara Melo Carneiro e Lizandro Rodrigues de Sousa (Presidente).","ASSUNTO: PROCESSO ADMINISTRATIVO FISCAL
Ano-calendário: 2012
CERCEAMENTO DE DEFESA. NULIDADE. INOCORRÊNCIA.
Somente ensejam a nulidade os atos e termos lavrados por pessoa incompetente e os despachos e decisões proferidos por autoridade incompetente ou com preterição do direito de defesa, nos termos dos artigos 10 e 59, ambos do Decreto nº 70.235/72.

ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2012
REDUÇÃO DE CAPITAL. ENTREGA DE BENS E DIREITOS DO ATIVO AOS SÓCIOS OU ACIONISTAS PELO VALOR CONTÁBIL. PROCEDIMENTO LÍCITO.
É vedado à autoridade administrativa alterar o regime de tributação adotado para, desconsiderando-o, tributar o ganho de capital na pessoa jurídica que promoveu a devolução de capital aos acionistas, alegando que a carga tributária aplicável seria mais elevada. A própria lei autoriza ao contribuinte optar pela tributação na pessoa física, sujeita a carga tributária inferior, conforme dispõe os artigos 22 e 23, da Lei nº 9.249/1995. Trata-se de norma indutora de comportamento.
PLANEJAMENTO TRIBUTÁRIO ABUSIVO. INOCORRÊNCIA.
São legítimos os atos praticados pelo contribuinte quando estes são lícitos e sua exteriorização revela coerência com os institutos de direito privado adotados e sua dinâmica operacional/negocial. Não há dúvidas de que as operações em análise observaram as disposições do artigo 22, da Lei nº 9.249/95, a redução de capital veio como alternativa legítima e eficiente.
TRIBUTAÇÃO REFLEXA. CSLL.
Em se tratando de exigência reflexa que têm por base os mesmos fatos do lançamento do imposto de renda, a decisão de mérito prolatada no processo principal constitui prejulgado na decisão da CSLL."
USINA CENTRAL OLHO D'AGUA S/A,19647.001204/2006-94,2006,RECURSO VOLUNTARIO,1301-004.238,13/11/2019,JOSE EDUARDO DORNELAS SOUZA,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em dar provimento ao recurso voluntário apresentado, ressaltando que o inicio do prazo de fruição do benefício será a partir do ano-calendário de 2003, posto que a recorrente não se insurgiu contra a parte da decisão (Despacho Decisório) que reduziu o prazo de fruição do benefício.

(assinado digitalmente)
Fernando Brasil de Oliveira Pinto - Presidente

(assinado digitalmente)
José Eduardo Dornelas Souza - Relator

Participaram do presente julgamento os Conselheiros: Roberto Silva Junior, José Eduardo Dornelas Souza, Nelso Kichel, Rogério Garcia Peres, Giovana Pereira de Paiva Leite, Lucas Esteves Borges, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).","Assunto: Imposto sobre a Renda de Pessoa Jurídica - IRPJ
Ano-calendário: 2003
INCENTIVO DE REDUÇÃO SUDENE. COMPROVAÇÃO REGULARIDADE FISCAL.
O reconhecimento pela autoridade tributaria competente do direito ao benefício de redução de tributo está vinculado ao cumprimento pela pessoa jurídica dos requisitos essenciais estabelecidos pela legislação de regência.
Admite-se a prova da regularidade em qualquer momento do processo administrativo, independentemente da época em que tenha ocorrido a regularização.
No caso, a Recorrente apresentou juntamente com seu pedido Certidões Conjuntas Positivas com Efeitos de Negativas emitidas pela Secretaria da Receita Federal e pela PGFN, o que restou afastado o óbice descrito no Despacho Decisório."
NACIONAL SERVICOS E ARRECADACAO LTDA,13896.910734/2009-50,2009,RECURSO VOLUNTARIO,1301-004.208,13/11/2019,ROBERTO SILVA JUNIOR,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em dar provimento parcial ao recurso voluntário, para superar o óbice da mera divergência entre o saldo negativo pleiteado em DCOMP e o apurado na DIPJ, e determinar o retorno dos autos à unidade de origem para que analise o mérito do pedido quanto à liquidez do crédito requerido, garantindo ao contribuinte a apresentação de documentos, esclarecimentos e, se possível, de retificações das declarações apresentadas. Ao final, deverá ser proferido despacho decisório complementar, retomando-se, a partir daí, o rito processual de praxe, inclusive quanto à apresentação de nova manifestação de inconformidade em caso de indeferimento do pleito, nos termos do voto do relator.

(documento assinado digitalmente)
Fernando Brasil de Oliveira Pinto  Presidente

(documento assinado digitalmente)
Roberto Silva Junior  Relator

Participaram do presente julgamento os Conselheiros: Roberto Silva Junior, José Eduardo Dornelas Souza, Nelso Kichel, Rogério Garcia Peres, Giovana Pereira de Paiva Leite, Lucas Esteves Borges, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Ano-calendário: 2007
DECLARAÇÃO DE COMPENSAÇÃO. VALOR DO SALDO NEGATIVO. DIVERGÊNCIA ENTRE DIPJ E DCOMP.
A divergência entre o saldo negativo de IRPJ informado na DCOMP e o valor apurado na DIPJ, por si só, não é motivo válido para negar a existência do direito creditório e não homologar as compensações declaradas."
SABAF DO BRASIL LTDA,13839.906859/2012-65,2012,RECURSO VOLUNTARIO,1201-003.326,13/11/2019,ALEXANDRE EVARISTO PINTO,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade, em conhecer do recurso voluntário e, no mérito, dar-lhe parcial provimento para determinar o retorno dos autos à unidade local competente para análise do direito creditório pleiteado à luz do saldo negativo constante na DIPJ n. 1531378, entregue em 11/12/2012, retomando-se, a partir do novo despacho decisório, o rito processual habitual.

(assinado digitalmente)
Lizandro Rodrigues de Sousa  Presidente

(assinado digitalmente)
Alexandre Evaristo Pinto  Relator

Participaram do presente julgamento os Conselheiros: Neudson Cavalcante Albuquerque, Luis Henrique Marotti Toselli, Allan Marcel Warwar Teixeira, Gisele Barra Bossa, Efigênio de Freitas Júnior, Alexandre Evaristo Pinto, Bárbara Melo Carneiro e Lizandro Rodrigues de Sousa (Presidente).","ASSUNTO: IMPOSTO SOBRE A RENDA DE PESSOA JURÍDICA (IRPJ)
Exercício: 2011
INCORPORAÇÃO DE EMPRESA. AMORTIZAÇÃO DE ÁGIO NA COMPENSAÇÃO. ERRO NO PREENCHIMENTO DE DECLARAÇÃO. APRESENTAÇÃO DE DOCUMENTAÇÃO PROBATÓRIA. NOVA ANÁLISE DO DIREITO CREDITÓRIO PELA UNIDADE LOCAL.
No caso de erro de fato no preenchimento de declaração, retificada a declaração e colacionados aos autos, dentro do prazo legal, elementos probatórios suficientes e hábeis à comprovação do direito alegado, o equívoco no preenchimento de declaração não pode figurar como óbice a impedir nova análise do direito creditório vindicado."
MANUFACTURERS HANOVER INTERNATIONAL LTDA,11831.003751/2002-91,2002,RECURSO VOLUNTARIO,1301-004.237,13/11/2019,JOSE EDUARDO DORNELAS SOUZA,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do Colegiado, por unanimidade de votos, em dar provimento ao recurso voluntário, nos termos do voto do Relator.

(assinado digitalmente)
Fernando Brasil de Oliveira Pinto - Presidente

(assinado digitalmente)
José Eduardo Dornelas Souza - Relator
Participaram do presente julgamento os Conselheiros: Roberto Silva Junior, José Eduardo Dornelas Souza, Nelso Kichel, Rogério Garcia Peres, Giovana Pereira de Paiva Leite, Lucas Esteves Borges, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).","Assunto: Imposto sobre a Renda de Pessoa Jurídica - IRPJ
Ano-calendário: 1998
FINOR. PEDIDO DE REVISÃO DE ORDEM DE EMISSÃO DE INCENTIVOS FISCAIS. COMPROVAÇÃO DA REGULARIDADE FISCAL.
Conforme Súmula CARF nº 37, para fins de deferimento do Pedido de Revisão de Ordem de Incentivos Fiscais (PERC), a exigência de comprovação de regularidade fiscal deve se ater ao período a que se referir a Declaração de Rendimentos da Pessoa Jurídica na qual se deu a opção pelo incentivo, admitindo-se a prova da quitação em qualquer momento do processo administrativo."
FANAVID FABRICA NACIONAL DE VIDROS DE SEGURANCA LTDA.,16095.000232/2006-90,2006,RECURSO VOLUNTARIO,1301-004.167,11/11/2019,JOSE EDUARDO DORNELAS SOUZA,"Vistos, relatados e discutidos os presentes autos.
Acordam os membros do colegiado, por unanimidade de votos, em negar provimento ao recurso voluntário.

(assinado digitalmente)
Fernando Brasil de Oliveira Pinto - Presidente

(assinado digitalmente)
José Eduardo Dornelas Souza - Relator

Participaram do presente julgamento os Conselheiros: Roberto Silva Junior, José Eduardo Dornelas Souza, Nelso Kichel, Rogério Garcia Peres, Giovana Pereira de Paiva Leite, Lucas Esteves Borges, Bianca Felícia Rothschild e Fernando Brasil de Oliveira Pinto (Presidente).","Assunto: Imposto sobre a Renda de Pessoa Jurídica - IRPJ
Ano-calendário: 2001, 2005
FALTA DE RECOLHIMENTO E DE DECLARAÇÃO.
A falta de recolhimento, cumulada com a ausência de declaração do crédito tributário, não permite a mera cobrança do crédito tributário com acréscimos moratórios, e impõe ao Fisco o dever de previamente constituí-lo por meio do lançamento de ofício, com a aplicação da penalidade cabível.
JUROS DE MORA. TAXA SELIC. APLICABILIDADE. SÚMULA CARF N. 04.
Nos termos da Súmula CARF nº 04: ""A partir de 1º de abril de 1995, os juros moratórios incidentes sobre débitos tributários administrados pela Secretaria da Receita Federal são devidos, no período de inadimplência, à taxa referencial do Sistema Especial de Liquidação e Custódia - SELIC para títulos federais"".
ARGÜIÇÃO DE INCONSTITUCIONALIDADE.
A apreciação de questionamentos relacionados a ilegalidade e inconstitucionalidade da legislação tributária não é de competência da autoridade administrativa, sendo exclusiva do Poder Judiciário."
